open,high,low,close,volume
8.74,8.775,8.48,8.53,2358563
8.8,8.87,8.36,8.85,2196922
8.9,9.56,8.9,9.06,2799800
9.19,9.38,8.9296,9.3,2474299
9.4,10.155,9.32,10.09,3269025
10.08,10.8527,9.99,10.77,2996488
10.75,10.81,9.72,9.81,1913240
9.72,9.72,9.25,9.57,1228409
9.45,9.45,9.07,9.17,1504635
9.41,9.685,9.11,9.56,1796485
9.56,10.1,9.38,10.08,1459145
9.96,10.29,9.71,9.96,2488484
9.96,10.04,8.8801,8.99,3805508
8.89,9.57,8.88,9.15,3342484
9.13,9.85,8.83,9.71,2930281
9.8,10.0986,9.6,9.61,2575048
9.11,9.57,8.99,9.4,2470053
9.68,9.97,9.27,9.53,3672599
9.33,9.35,8.93,9.05,2008406
9.64,10.35,9.61,9.98,4213354
10.13,10.63,9.37,9.39,3264461
9.51,9.83,9.28,9.49,2521260
9.35,9.43,9.05,9.3,2552157
9.29,9.44,8.94,9.07,3090314
8.86,8.9,8.37,8.55,4358347
8.51,8.59,8.26,8.32,1664955
8.36,8.3988,7.69,7.71,3025752
7.46,7.67,7.3,7.43,2151783
7.5,7.81,7.33,7.5,1588727
7.5,7.7,7.43,7.59,1582458
7.68,7.83,7.555,7.72,1368298
7.73,7.845,7.3,7.33,2108486
7.13,7.48,7.075,7.15,1420949
7.28,7.305,6.97,7.11,1764820
7.29,7.335,7.04,7.19,1329365
7.0,7.14,6.71,7.13,2302000
7.2,7.26,6.81,6.88,1642064
6.94,7.37,6.88,7.22,2149626
7.14,7.58,7.06,7.56,2208701
7.36,7.795,7.23,7.59,1926219
7.77,7.94,7.71,7.91,1554503
8.0,8.5,7.985,8.49,2430167
7.77,8.08,7.65,7.78,2432393
7.77,8.25,7.51,8.23,2178527
8.1,8.64,8.1,8.39,2771869
8.09,8.09,7.66,7.7,12119041
7.46,7.61,7.25,7.44,2206618
7.28,7.54,7.2294,7.29,1262818
7.35,7.56,7.07,7.11,2110371
7.05,7.14,6.66,6.86,2137475
6.72,7.2,6.685,7.16,2115068
7.23,7.749,7.16,7.35,2014419
7.58,7.73,7.34,7.59,1891394
7.59,8.11,7.57,8.04,2193570
7.92,8.03,7.53,7.56,2622494
7.49,7.98,7.38,7.6,1705997
